prefix	 next_hop	 masca	 interfata
5ae4c0 25ae4c0 ffffff 2
5be4c0 25be4c0 ffffff 1
5ce4c0 25ce4c0 ffffff 1
5de4c0 25de4c0 ffffff 0
5ee4c0 25ee4c0 ffffff 0
5fe4c0 25fe4c0 ffffff 2
60e4c0 260e4c0 ffffff 2
61e4c0 261e4c0 ffffff 3
62e4c0 262e4c0 ffffff 0
63e4c0 263e4c0 ffffff 3
64e4c0 264e4c0 ffffff 0
65e4c0 265e4c0 ffffff 0
66e4c0 266e4c0 ffffff 2
67e4c0 267e4c0 ffffff 1
68e4c0 268e4c0 ffffff 3
69e4c0 269e4c0 ffffff 1
6ae4c0 26ae4c0 ffffff 0
6be4c0 26be4c0 ffffff 3
6ce4c0 26ce4c0 ffffff 0
6de4c0 26de4c0 ffffff 0
6ee4c0 26ee4c0 ffffff 0
6fe4c0 26fe4c0 ffffff 1
70e4c0 270e4c0 ffffff 3
71e4c0 271e4c0 ffffff 2
72e4c0 272e4c0 ffffff 2
73e4c0 273e4c0 ffffff 2
74e4c0 274e4c0 ffffff 0
75e4c0 275e4c0 ffffff 3
76e4c0 276e4c0 ffffff 3
77e4c0 277e4c0 ffffff 0
78e4c0 278e4c0 ffffff 3
79e4c0 279e4c0 ffffff 2
7ae4c0 27ae4c0 ffffff 1
7be4c0 27be4c0 ffffff 0
7ce4c0 27ce4c0 ffffff 2
7de4c0 27de4c0 ffffff 3
7ee4c0 27ee4c0 ffffff 1
7fe4c0 27fe4c0 ffffff 1
80e4c0 280e4c0 ffffff 1
81e4c0 281e4c0 ffffff 3
82e4c0 282e4c0 ffffff 3
83e4c0 283e4c0 ffffff 2
84e4c0 284e4c0 ffffff 2
85e4c0 285e4c0 ffffff 1
86e4c0 286e4c0 ffffff 3
87e4c0 287e4c0 ffffff 0
88e4c0 288e4c0 ffffff 2
89e4c0 289e4c0 ffffff 2
8ae4c0 28ae4c0 ffffff 3
8be4c0 28be4c0 ffffff 3
8ce4c0 28ce4c0 ffffff 3
8de4c0 28de4c0 ffffff 2
8ee4c0 28ee4c0 ffffff 1
8fe4c0 28fe4c0 ffffff 3
90e4c0 290e4c0 ffffff 1
91e4c0 291e4c0 ffffff 1
92e4c0 292e4c0 ffffff 0
93e4c0 293e4c0 ffffff 1
94e4c0 294e4c0 ffffff 0
95e4c0 295e4c0 ffffff 3
96e4c0 296e4c0 ffffff 2
97e4c0 297e4c0 ffffff 3
98e4c0 298e4c0 ffffff 0
99e4c0 299e4c0 ffffff 2
9ae4c0 29ae4c0 ffffff 2
9be4c0 29be4c0 ffffff 1
9ce4c0 29ce4c0 ffffff 2
9de4c0 29de4c0 ffffff 1
9ee4c0 29ee4c0 ffffff 3
9fe4c0 29fe4c0 ffffff 0
a0e4c0 2a0e4c0 ffffff 2
a1e4c0 2a1e4c0 ffffff 0
a2e4c0 2a2e4c0 ffffff 3
a3e4c0 2a3e4c0 ffffff 2
a4e4c0 2a4e4c0 ffffff 3
a5e4c0 2a5e4c0 ffffff 1
a6e4c0 2a6e4c0 ffffff 2
a7e4c0 2a7e4c0 ffffff 0
a8e4c0 2a8e4c0 ffffff 2
a9e4c0 2a9e4c0 ffffff 0
aae4c0 2aae4c0 ffffff 1
abe4c0 2abe4c0 ffffff 3
ace4c0 2ace4c0 ffffff 1
ade4c0 2ade4c0 ffffff 2
aee4c0 2aee4c0 ffffff 1
afe4c0 2afe4c0 ffffff 3
b0e4c0 2b0e4c0 ffffff 1
b1e4c0 2b1e4c0 ffffff 0
b2e4c0 2b2e4c0 ffffff 1
b3e4c0 2b3e4c0 ffffff 0
b4e4c0 2b4e4c0 ffffff 3
b5e4c0 2b5e4c0 ffffff 0
b6e4c0 2b6e4c0 ffffff 2
b7e4c0 2b7e4c0 ffffff 0
b8e4c0 2b8e4c0 ffffff 3
b9e4c0 2b9e4c0 ffffff 1
bae4c0 2bae4c0 ffffff 0
bbe4c0 2bbe4c0 ffffff 1
bce4c0 2bce4c0 ffffff 3
bde4c0 2bde4c0 ffffff 3
bee4c0 2bee4c0 ffffff 3
bfe4c0 2bfe4c0 ffffff 1
c0e4c0 2c0e4c0 ffffff 1
c1e4c0 2c1e4c0 ffffff 1
c2e4c0 2c2e4c0 ffffff 2
c3e4c0 2c3e4c0 ffffff 2
c4e4c0 2c4e4c0 ffffff 3
c5e4c0 2c5e4c0 ffffff 3
c6e4c0 2c6e4c0 ffffff 1
c7e4c0 2c7e4c0 ffffff 3
c8e4c0 2c8e4c0 ffffff 3
c9e4c0 2c9e4c0 ffffff 0
cae4c0 2cae4c0 ffffff 3
cbe4c0 2cbe4c0 ffffff 0
cce4c0 2cce4c0 ffffff 3
cde4c0 2cde4c0 ffffff 0
cee4c0 2cee4c0 ffffff 3
cfe4c0 2cfe4c0 ffffff 1
d0e4c0 2d0e4c0 ffffff 3
d1e4c0 2d1e4c0 ffffff 2
d2e4c0 2d2e4c0 ffffff 0
d3e4c0 2d3e4c0 ffffff 0
d4e4c0 2d4e4c0 ffffff 0
d5e4c0 2d5e4c0 ffffff 0
d6e4c0 2d6e4c0 ffffff 0
d7e4c0 2d7e4c0 ffffff 2
d8e4c0 2d8e4c0 ffffff 3
d9e4c0 2d9e4c0 ffffff 0
dae4c0 2dae4c0 ffffff 2
dbe4c0 2dbe4c0 ffffff 2
dce4c0 2dce4c0 ffffff 3
dde4c0 2dde4c0 ffffff 0
dee4c0 2dee4c0 ffffff 1
dfe4c0 2dfe4c0 ffffff 1
e0e4c0 2e0e4c0 ffffff 1
e1e4c0 2e1e4c0 ffffff 2
e2e4c0 2e2e4c0 ffffff 0
e3e4c0 2e3e4c0 ffffff 3
e4e4c0 2e4e4c0 ffffff 2
e5e4c0 2e5e4c0 ffffff 0
e6e4c0 2e6e4c0 ffffff 1
e7e4c0 2e7e4c0 ffffff 1
e8e4c0 2e8e4c0 ffffff 2
e9e4c0 2e9e4c0 ffffff 2
eae4c0 2eae4c0 ffffff 2
ebe4c0 2ebe4c0 ffffff 3
ece4c0 2ece4c0 ffffff 0
ede4c0 2ede4c0 ffffff 0
eee4c0 2eee4c0 ffffff 2
efe4c0 2efe4c0 ffffff 0
f0e4c0 2f0e4c0 ffffff 2
f1e4c0 2f1e4c0 ffffff 3
f2e4c0 2f2e4c0 ffffff 1
f3e4c0 2f3e4c0 ffffff 1
f4e4c0 2f4e4c0 ffffff 1
f5e4c0 2f5e4c0 ffffff 0
f6e4c0 2f6e4c0 ffffff 0
f7e4c0 2f7e4c0 ffffff 3
f8e4c0 2f8e4c0 ffffff 3
f9e4c0 2f9e4c0 ffffff 0
fae4c0 2fae4c0 ffffff 1
fbe4c0 2fbe4c0 ffffff 1
fce4c0 2fce4c0 ffffff 1
fde4c0 2fde4c0 ffffff 2
fee4c0 2fee4c0 ffffff 1
ffe4c0 2ffe4c0 ffffff 1
4e5c0 204e5c0 ffffff 2
5e5c0 205e5c0 ffffff 2
6e5c0 206e5c0 ffffff 2
7e5c0 207e5c0 ffffff 3
8e5c0 208e5c0 ffffff 2
9e5c0 209e5c0 ffffff 0
ae5c0 20ae5c0 ffffff 2
be5c0 20be5c0 ffffff 1
ce5c0 20ce5c0 ffffff 3
de5c0 20de5c0 ffffff 1
ee5c0 20ee5c0 ffffff 2
fe5c0 20fe5c0 ffffff 2
10e5c0 210e5c0 ffffff 2
11e5c0 211e5c0 ffffff 0
12e5c0 212e5c0 ffffff 0
13e5c0 213e5c0 ffffff 0
14e5c0 214e5c0 ffffff 3
15e5c0 215e5c0 ffffff 1
16e5c0 216e5c0 ffffff 2
17e5c0 217e5c0 ffffff 0
18e5c0 218e5c0 ffffff 1
19e5c0 219e5c0 ffffff 1
1ae5c0 21ae5c0 ffffff 3
1be5c0 21be5c0 ffffff 1
1ce5c0 21ce5c0 ffffff 1
1de5c0 21de5c0 ffffff 0
1ee5c0 21ee5c0 ffffff 0
1fe5c0 21fe5c0 ffffff 2
20e5c0 220e5c0 ffffff 1
21e5c0 221e5c0 ffffff 3
22e5c0 222e5c0 ffffff 2
23e5c0 223e5c0 ffffff 3
24e5c0 224e5c0 ffffff 2
25e5c0 225e5c0 ffffff 3
26e5c0 226e5c0 ffffff 0
27e5c0 227e5c0 ffffff 2
28e5c0 228e5c0 ffffff 2
29e5c0 229e5c0 ffffff 0
2ae5c0 22ae5c0 ffffff 1
2be5c0 22be5c0 ffffff 3
2ce5c0 22ce5c0 ffffff 3
2de5c0 22de5c0 ffffff 2
2ee5c0 22ee5c0 ffffff 2
2fe5c0 22fe5c0 ffffff 1
30e5c0 230e5c0 ffffff 1
31e5c0 231e5c0 ffffff 0
32e5c0 232e5c0 ffffff 1
33e5c0 233e5c0 ffffff 0
34e5c0 234e5c0 ffffff 3
35e5c0 235e5c0 ffffff 1
36e5c0 236e5c0 ffffff 3
37e5c0 237e5c0 ffffff 3
38e5c0 238e5c0 ffffff 2
39e5c0 239e5c0 ffffff 3
3ae5c0 23ae5c0 ffffff 0
3be5c0 23be5c0 ffffff 0
3ce5c0 23ce5c0 ffffff 3
3de5c0 23de5c0 ffffff 0
3ee5c0 23ee5c0 ffffff 1
3fe5c0 23fe5c0 ffffff 2
40e5c0 240e5c0 ffffff 1
41e5c0 241e5c0 ffffff 3
42e5c0 242e5c0 ffffff 2
43e5c0 243e5c0 ffffff 2
44e5c0 244e5c0 ffffff 0
45e5c0 245e5c0 ffffff 0
46e5c0 246e5c0 ffffff 2
47e5c0 247e5c0 ffffff 2
48e5c0 248e5c0 ffffff 1
49e5c0 249e5c0 ffffff 0
4ae5c0 24ae5c0 ffffff 3
4be5c0 24be5c0 ffffff 2
4ce5c0 24ce5c0 ffffff 2
4de5c0 24de5c0 ffffff 2
4ee5c0 24ee5c0 ffffff 1
4fe5c0 24fe5c0 ffffff 3
50e5c0 250e5c0 ffffff 3
51e5c0 251e5c0 ffffff 2
52e5c0 252e5c0 ffffff 3
53e5c0 253e5c0 ffffff 2
54e5c0 254e5c0 ffffff 2
55e5c0 255e5c0 ffffff 0
56e5c0 256e5c0 ffffff 0
57e5c0 257e5c0 ffffff 1
58e5c0 258e5c0 ffffff 1
59e5c0 259e5c0 ffffff 3
5ae5c0 25ae5c0 ffffff 0
5be5c0 25be5c0 ffffff 1
5ce5c0 25ce5c0 ffffff 2
5de5c0 25de5c0 ffffff 3
5ee5c0 25ee5c0 ffffff 1
5fe5c0 25fe5c0 ffffff 2
60e5c0 260e5c0 ffffff 1
61e5c0 261e5c0 ffffff 1
62e5c0 262e5c0 ffffff 2
63e5c0 263e5c0 ffffff 1
64e5c0 264e5c0 ffffff 0
65e5c0 265e5c0 ffffff 2
66e5c0 266e5c0 ffffff 2
67e5c0 267e5c0 ffffff 1
68e5c0 268e5c0 ffffff 3
69e5c0 269e5c0 ffffff 1
6ae5c0 26ae5c0 ffffff 2
6be5c0 26be5c0 ffffff 2
6ce5c0 26ce5c0 ffffff 1
6de5c0 26de5c0 ffffff 0
6ee5c0 26ee5c0 ffffff 0
6fe5c0 26fe5c0 ffffff 0
70e5c0 270e5c0 ffffff 2
71e5c0 271e5c0 ffffff 2
72e5c0 272e5c0 ffffff 1
73e5c0 273e5c0 ffffff 2
74e5c0 274e5c0 ffffff 0
75e5c0 275e5c0 ffffff 0
76e5c0 276e5c0 ffffff 3
77e5c0 277e5c0 ffffff 0
78e5c0 278e5c0 ffffff 2
79e5c0 279e5c0 ffffff 3
7ae5c0 27ae5c0 ffffff 2
7be5c0 27be5c0 ffffff 1
7ce5c0 27ce5c0 ffffff 2
7de5c0 27de5c0 ffffff 3
7ee5c0 27ee5c0 ffffff 2
7fe5c0 27fe5c0 ffffff 2
80e5c0 280e5c0 ffffff 1
81e5c0 281e5c0 ffffff 3
82e5c0 282e5c0 ffffff 0
83e5c0 283e5c0 ffffff 1
84e5c0 284e5c0 ffffff 0
85e5c0 285e5c0 ffffff 0
86e5c0 286e5c0 ffffff 2
87e5c0 287e5c0 ffffff 0
88e5c0 288e5c0 ffffff 0
89e5c0 289e5c0 ffffff 0
8ae5c0 28ae5c0 ffffff 3
8be5c0 28be5c0 ffffff 2
8ce5c0 28ce5c0 ffffff 2
8de5c0 28de5c0 ffffff 0
8ee5c0 28ee5c0 ffffff 0
8fe5c0 28fe5c0 ffffff 1
90e5c0 290e5c0 ffffff 0
91e5c0 291e5c0 ffffff 3
92e5c0 292e5c0 ffffff 0
93e5c0 293e5c0 ffffff 1
94e5c0 294e5c0 ffffff 0
95e5c0 295e5c0 ffffff 1
96e5c0 296e5c0 ffffff 3
97e5c0 297e5c0 ffffff 2
98e5c0 298e5c0 ffffff 3
99e5c0 299e5c0 ffffff 0
9ae5c0 29ae5c0 ffffff 3
9be5c0 29be5c0 ffffff 2
9ce5c0 29ce5c0 ffffff 3
9de5c0 29de5c0 ffffff 2
9ee5c0 29ee5c0 ffffff 2
9fe5c0 29fe5c0 ffffff 3
a0e5c0 2a0e5c0 ffffff 2
a1e5c0 2a1e5c0 ffffff 2
a2e5c0 2a2e5c0 ffffff 1
a3e5c0 2a3e5c0 ffffff 2
a4e5c0 2a4e5c0 ffffff 2
a5e5c0 2a5e5c0 ffffff 3
a6e5c0 2a6e5c0 ffffff 2
a7e5c0 2a7e5c0 ffffff 0
a8e5c0 2a8e5c0 ffffff 2
a9e5c0 2a9e5c0 ffffff 2
aae5c0 2aae5c0 ffffff 0
abe5c0 2abe5c0 ffffff 1
ace5c0 2ace5c0 ffffff 0
ade5c0 2ade5c0 ffffff 3
aee5c0 2aee5c0 ffffff 1
afe5c0 2afe5c0 ffffff 0
b0e5c0 2b0e5c0 ffffff 0
b1e5c0 2b1e5c0 ffffff 2
b2e5c0 2b2e5c0 ffffff 2
b3e5c0 2b3e5c0 ffffff 2
b4e5c0 2b4e5c0 ffffff 3
b5e5c0 2b5e5c0 ffffff 3
b6e5c0 2b6e5c0 ffffff 3
b7e5c0 2b7e5c0 ffffff 0
b8e5c0 2b8e5c0 ffffff 3
b9e5c0 2b9e5c0 ffffff 1
bae5c0 2bae5c0 ffffff 2
bbe5c0 2bbe5c0 ffffff 1
bce5c0 2bce5c0 ffffff 1
bde5c0 2bde5c0 ffffff 2
bee5c0 2bee5c0 ffffff 0
bfe5c0 2bfe5c0 ffffff 2
c0e5c0 2c0e5c0 ffffff 1
c1e5c0 2c1e5c0 ffffff 3
c2e5c0 2c2e5c0 ffffff 2
c3e5c0 2c3e5c0 ffffff 1
c4e5c0 2c4e5c0 ffffff 3
c5e5c0 2c5e5c0 ffffff 3
c6e5c0 2c6e5c0 ffffff 2
c7e5c0 2c7e5c0 ffffff 3
c8e5c0 2c8e5c0 ffffff 0
c9e5c0 2c9e5c0 ffffff 2
cae5c0 2cae5c0 ffffff 0
cbe5c0 2cbe5c0 ffffff 1
cce5c0 2cce5c0 ffffff 2
cde5c0 2cde5c0 ffffff 0
cee5c0 2cee5c0 ffffff 1
cfe5c0 2cfe5c0 ffffff 2
d0e5c0 2d0e5c0 ffffff 3
d1e5c0 2d1e5c0 ffffff 2
d2e5c0 2d2e5c0 ffffff 1
d3e5c0 2d3e5c0 ffffff 0
d4e5c0 2d4e5c0 ffffff 1
d5e5c0 2d5e5c0 ffffff 2
d6e5c0 2d6e5c0 ffffff 2
d7e5c0 2d7e5c0 ffffff 1
d8e5c0 2d8e5c0 ffffff 1
d9e5c0 2d9e5c0 ffffff 2
dae5c0 2dae5c0 ffffff 3
dbe5c0 2dbe5c0 ffffff 2
dce5c0 2dce5c0 ffffff 2
dde5c0 2dde5c0 ffffff 0
dee5c0 2dee5c0 ffffff 2
dfe5c0 2dfe5c0 ffffff 0
e0e5c0 2e0e5c0 ffffff 2
e1e5c0 2e1e5c0 ffffff 2
e2e5c0 2e2e5c0 ffffff 3
e3e5c0 2e3e5c0 ffffff 0
e4e5c0 2e4e5c0 ffffff 2
e5e5c0 2e5e5c0 ffffff 3
e6e5c0 2e6e5c0 ffffff 3
e7e5c0 2e7e5c0 ffffff 1
e8e5c0 2e8e5c0 ffffff 0
e9e5c0 2e9e5c0 ffffff 3
eae5c0 2eae5c0 ffffff 2
ebe5c0 2ebe5c0 ffffff 1
ece5c0 2ece5c0 ffffff 3
ede5c0 2ede5c0 ffffff 0
eee5c0 2eee5c0 ffffff 3
efe5c0 2efe5c0 ffffff 3
f0e5c0 2f0e5c0 ffffff 2
f1e5c0 2f1e5c0 ffffff 0
f2e5c0 2f2e5c0 ffffff 1
f3e5c0 2f3e5c0 ffffff 2
f4e5c0 2f4e5c0 ffffff 0
f5e5c0 2f5e5c0 ffffff 0
f6e5c0 2f6e5c0 ffffff 0
f7e5c0 2f7e5c0 ffffff 3
f8e5c0 2f8e5c0 ffffff 3
f9e5c0 2f9e5c0 ffffff 1
fae5c0 2fae5c0 ffffff 1
fbe5c0 2fbe5c0 ffffff 1
fce5c0 2fce5c0 ffffff 0
fde5c0 2fde5c0 ffffff 3
fee5c0 2fee5c0 ffffff 2
ffe5c0 2ffe5c0 ffffff 0
4e6c0 204e6c0 ffffff 1
5e6c0 205e6c0 ffffff 3
6e6c0 206e6c0 ffffff 3
7e6c0 207e6c0 ffffff 3
8e6c0 208e6c0 ffffff 3
9e6c0 209e6c0 ffffff 3
ae6c0 20ae6c0 ffffff 3
be6c0 20be6c0 ffffff 0
ce6c0 20ce6c0 ffffff 2
de6c0 20de6c0 ffffff 3
ee6c0 20ee6c0 ffffff 1
fe6c0 20fe6c0 ffffff 3
10e6c0 210e6c0 ffffff 2
11e6c0 211e6c0 ffffff 0
12e6c0 212e6c0 ffffff 1
13e6c0 213e6c0 ffffff 2
14e6c0 214e6c0 ffffff 3
15e6c0 215e6c0 ffffff 1
16e6c0 216e6c0 ffffff 3
17e6c0 217e6c0 ffffff 3
18e6c0 218e6c0 ffffff 1
19e6c0 219e6c0 ffffff 3
1ae6c0 21ae6c0 ffffff 0
1be6c0 21be6c0 ffffff 0
1ce6c0 21ce6c0 ffffff 3
1de6c0 21de6c0 ffffff 0
1ee6c0 21ee6c0 ffffff 2
1fe6c0 21fe6c0 ffffff 1
20e6c0 220e6c0 ffffff 0
21e6c0 221e6c0 ffffff 3
22e6c0 222e6c0 ffffff 0
23e6c0 223e6c0 ffffff 0
24e6c0 224e6c0 ffffff 0
25e6c0 225e6c0 ffffff 0
26e6c0 226e6c0 ffffff 2
27e6c0 227e6c0 ffffff 2
28e6c0 228e6c0 ffffff 0
29e6c0 229e6c0 ffffff 2
2ae6c0 22ae6c0 ffffff 1
2be6c0 22be6c0 ffffff 2
2ce6c0 22ce6c0 ffffff 3
2de6c0 22de6c0 ffffff 0
2ee6c0 22ee6c0 ffffff 1
2fe6c0 22fe6c0 ffffff 3
30e6c0 230e6c0 ffffff 2
31e6c0 231e6c0 ffffff 3
32e6c0 232e6c0 ffffff 0
33e6c0 233e6c0 ffffff 2
34e6c0 234e6c0 ffffff 0
35e6c0 235e6c0 ffffff 1
36e6c0 236e6c0 ffffff 1
37e6c0 237e6c0 ffffff 0
38e6c0 238e6c0 ffffff 0
39e6c0 239e6c0 ffffff 1
3ae6c0 23ae6c0 ffffff 1
3be6c0 23be6c0 ffffff 0
3ce6c0 23ce6c0 ffffff 3
3de6c0 23de6c0 ffffff 1
3ee6c0 23ee6c0 ffffff 1
3fe6c0 23fe6c0 ffffff 3
40e6c0 240e6c0 ffffff 2
41e6c0 241e6c0 ffffff 2
42e6c0 242e6c0 ffffff 0
43e6c0 243e6c0 ffffff 3
44e6c0 244e6c0 ffffff 3
45e6c0 245e6c0 ffffff 0
46e6c0 246e6c0 ffffff 3
47e6c0 247e6c0 ffffff 2
48e6c0 248e6c0 ffffff 3
49e6c0 249e6c0 ffffff 3
4ae6c0 24ae6c0 ffffff 2
4be6c0 24be6c0 ffffff 2
4ce6c0 24ce6c0 ffffff 2
4de6c0 24de6c0 ffffff 2
4ee6c0 24ee6c0 ffffff 3
4fe6c0 24fe6c0 ffffff 1
50e6c0 250e6c0 ffffff 1
51e6c0 251e6c0 ffffff 2
52e6c0 252e6c0 ffffff 0
53e6c0 253e6c0 ffffff 1
54e6c0 254e6c0 ffffff 1
55e6c0 255e6c0 ffffff 0
56e6c0 256e6c0 ffffff 0
57e6c0 257e6c0 ffffff 2
58e6c0 258e6c0 ffffff 0
59e6c0 259e6c0 ffffff 1
5ae6c0 25ae6c0 ffffff 0
5be6c0 25be6c0 ffffff 3
5ce6c0 25ce6c0 ffffff 3
5de6c0 25de6c0 ffffff 3
5ee6c0 25ee6c0 ffffff 0
5fe6c0 25fe6c0 ffffff 3
60e6c0 260e6c0 ffffff 2
61e6c0 261e6c0 ffffff 2
62e6c0 262e6c0 ffffff 3
63e6c0 263e6c0 ffffff 1
64e6c0 264e6c0 ffffff 0
65e6c0 265e6c0 ffffff 3
66e6c0 266e6c0 ffffff 0
67e6c0 267e6c0 ffffff 0
68e6c0 268e6c0 ffffff 3
69e6c0 269e6c0 ffffff 0
6ae6c0 26ae6c0 ffffff 1
6be6c0 26be6c0 ffffff 0
6ce6c0 26ce6c0 ffffff 0
6de6c0 26de6c0 ffffff 3
6ee6c0 26ee6c0 ffffff 2
6fe6c0 26fe6c0 ffffff 1
70e6c0 270e6c0 ffffff 0
71e6c0 271e6c0 ffffff 0
72e6c0 272e6c0 ffffff 2
73e6c0 273e6c0 ffffff 3
74e6c0 274e6c0 ffffff 2
75e6c0 275e6c0 ffffff 1
76e6c0 276e6c0 ffffff 0
77e6c0 277e6c0 ffffff 2
78e6c0 278e6c0 ffffff 2
79e6c0 279e6c0 ffffff 3
7ae6c0 27ae6c0 ffffff 1
7be6c0 27be6c0 ffffff 3
7ce6c0 27ce6c0 ffffff 1
7de6c0 27de6c0 ffffff 0
7ee6c0 27ee6c0 ffffff 1
7fe6c0 27fe6c0 ffffff 3
80e6c0 280e6c0 ffffff 2
81e6c0 281e6c0 ffffff 1
82e6c0 282e6c0 ffffff 2
83e6c0 283e6c0 ffffff 1
84e6c0 284e6c0 ffffff 3
85e6c0 285e6c0 ffffff 1
86e6c0 286e6c0 ffffff 0
87e6c0 287e6c0 ffffff 3
88e6c0 288e6c0 ffffff 2
89e6c0 289e6c0 ffffff 2
8ae6c0 28ae6c0 ffffff 1
8be6c0 28be6c0 ffffff 3
8ce6c0 28ce6c0 ffffff 3
8de6c0 28de6c0 ffffff 3
8ee6c0 28ee6c0 ffffff 1
8fe6c0 28fe6c0 ffffff 1
90e6c0 290e6c0 ffffff 3
91e6c0 291e6c0 ffffff 0
92e6c0 292e6c0 ffffff 0
93e6c0 293e6c0 ffffff 3
94e6c0 294e6c0 ffffff 0
95e6c0 295e6c0 ffffff 0
96e6c0 296e6c0 ffffff 2
97e6c0 297e6c0 ffffff 0
98e6c0 298e6c0 ffffff 2
99e6c0 299e6c0 ffffff 1
9ae6c0 29ae6c0 ffffff 3
9be6c0 29be6c0 ffffff 3
9ce6c0 29ce6c0 ffffff 3
9de6c0 29de6c0 ffffff 1
9ee6c0 29ee6c0 ffffff 3
9fe6c0 29fe6c0 ffffff 0
a0e6c0 2a0e6c0 ffffff 3
a1e6c0 2a1e6c0 ffffff 2
a2e6c0 2a2e6c0 ffffff 2
a3e6c0 2a3e6c0 ffffff 3
a4e6c0 2a4e6c0 ffffff 3
a5e6c0 2a5e6c0 ffffff 2
a6e6c0 2a6e6c0 ffffff 2
a7e6c0 2a7e6c0 ffffff 1
a8e6c0 2a8e6c0 ffffff 1
a9e6c0 2a9e6c0 ffffff 3
aae6c0 2aae6c0 ffffff 0
abe6c0 2abe6c0 ffffff 0
ace6c0 2ace6c0 ffffff 3
ade6c0 2ade6c0 ffffff 2
aee6c0 2aee6c0 ffffff 0
afe6c0 2afe6c0 ffffff 1
b0e6c0 2b0e6c0 ffffff 1
b1e6c0 2b1e6c0 ffffff 1
b2e6c0 2b2e6c0 ffffff 2
b3e6c0 2b3e6c0 ffffff 3
b4e6c0 2b4e6c0 ffffff 1
b5e6c0 2b5e6c0 ffffff 2
b6e6c0 2b6e6c0 ffffff 1
b7e6c0 2b7e6c0 ffffff 0
b8e6c0 2b8e6c0 ffffff 2
b9e6c0 2b9e6c0 ffffff 3
bae6c0 2bae6c0 ffffff 1
bbe6c0 2bbe6c0 ffffff 3
bce6c0 2bce6c0 ffffff 0
bde6c0 2bde6c0 ffffff 0
bee6c0 2bee6c0 ffffff 3
bfe6c0 2bfe6c0 ffffff 1
c0e6c0 2c0e6c0 ffffff 1
c1e6c0 2c1e6c0 ffffff 0
c2e6c0 2c2e6c0 ffffff 0
c3e6c0 2c3e6c0 ffffff 2
c4e6c0 2c4e6c0 ffffff 3
c5e6c0 2c5e6c0 ffffff 3
c6e6c0 2c6e6c0 ffffff 1
c7e6c0 2c7e6c0 ffffff 2
c8e6c0 2c8e6c0 ffffff 0
c9e6c0 2c9e6c0 ffffff 2
cae6c0 2cae6c0 ffffff 1
cbe6c0 2cbe6c0 ffffff 2
cce6c0 2cce6c0 ffffff 1
cde6c0 2cde6c0 ffffff 1
cee6c0 2cee6c0 ffffff 1
cfe6c0 2cfe6c0 ffffff 1
d0e6c0 2d0e6c0 ffffff 3
d1e6c0 2d1e6c0 ffffff 1
d2e6c0 2d2e6c0 ffffff 0
d3e6c0 2d3e6c0 ffffff 1
d4e6c0 2d4e6c0 ffffff 3
d5e6c0 2d5e6c0 ffffff 2
d6e6c0 2d6e6c0 ffffff 1
d7e6c0 2d7e6c0 ffffff 1
d8e6c0 2d8e6c0 ffffff 1
d9e6c0 2d9e6c0 ffffff 2
dae6c0 2dae6c0 ffffff 1
dbe6c0 2dbe6c0 ffffff 3
dce6c0 2dce6c0 ffffff 0
dde6c0 2dde6c0 ffffff 0
dee6c0 2dee6c0 ffffff 2
dfe6c0 2dfe6c0 ffffff 1
e0e6c0 2e0e6c0 ffffff 2
e1e6c0 2e1e6c0 ffffff 2
e2e6c0 2e2e6c0 ffffff 0
e3e6c0 2e3e6c0 ffffff 0
e4e6c0 2e4e6c0 ffffff 2
e5e6c0 2e5e6c0 ffffff 0
e6e6c0 2e6e6c0 ffffff 1
e7e6c0 2e7e6c0 ffffff 2
e8e6c0 2e8e6c0 ffffff 2
e9e6c0 2e9e6c0 ffffff 2
eae6c0 2eae6c0 ffffff 2
ebe6c0 2ebe6c0 ffffff 0
ece6c0 2ece6c0 ffffff 1
ede6c0 2ede6c0 ffffff 3
eee6c0 2eee6c0 ffffff 0
efe6c0 2efe6c0 ffffff 0
f0e6c0 2f0e6c0 ffffff 3
f1e6c0 2f1e6c0 ffffff 1
f2e6c0 2f2e6c0 ffffff 3
f3e6c0 2f3e6c0 ffffff 2
f4e6c0 2f4e6c0 ffffff 2
f5e6c0 2f5e6c0 ffffff 1
f6e6c0 2f6e6c0 ffffff 0
f7e6c0 2f7e6c0 ffffff 1
f8e6c0 2f8e6c0 ffffff 1
f9e6c0 2f9e6c0 ffffff 2
fae6c0 2fae6c0 ffffff 0
fbe6c0 2fbe6c0 ffffff 1
fce6c0 2fce6c0 ffffff 0
fde6c0 2fde6c0 ffffff 3
fee6c0 2fee6c0 ffffff 0
ffe6c0 2ffe6c0 ffffff 2
4e7c0 204e7c0 ffffff 0
5e7c0 205e7c0 ffffff 2
6e7c0 206e7c0 ffffff 0
7e7c0 207e7c0 ffffff 3
8e7c0 208e7c0 ffffff 0
9e7c0 209e7c0 ffffff 1
ae7c0 20ae7c0 ffffff 1
be7c0 20be7c0 ffffff 2
ce7c0 20ce7c0 ffffff 1
de7c0 20de7c0 ffffff 1
ee7c0 20ee7c0 ffffff 3
fe7c0 20fe7c0 ffffff 3
10e7c0 210e7c0 ffffff 3
11e7c0 211e7c0 ffffff 1
12e7c0 212e7c0 ffffff 2
13e7c0 213e7c0 ffffff 0
14e7c0 214e7c0 ffffff 2
15e7c0 215e7c0 ffffff 2
